0.0,1665817294861,0.479256429055575
1.0,1665817294862,0.4512856429755295
2.0,1665817294862,0.35099731699527
3.0,1665817294863,0.3423830080061626
4.0,1665817294863,0.3463029914591073
5.0,1665817294864,0.2497941884547037
6.0,1665817294864,0.1995456963387241
7.0,1665817294865,0.2276277895940621
8.0,1665817294865,0.1734716537821553
9.0,1665817294866,0.1595407979361859
10.0,1665817294866,0.1282448211188898
11.0,1665817294867,0.1157026343260999
12.0,1665817294868,0.1695409513887875
13.0,1665817294868,0.138373859344171
14.0,1665817294869,0.0998519444337346
15.0,1665817294869,0.1033204175692533
16.0,1665817294870,0.1045987288871221
17.0,1665817294870,0.0693950205449485
18.0,1665817294871,0.0635404952889452
19.0,1665817294871,0.0744041654396796
20.0,1665817294872,0.0867411642795849
21.0,1665817294872,0.1204075501016196
22.0,1665817294873,0.0831823457736794
23.0,1665817294873,0.0987481497026215
24.0,1665817294874,0.0975346506478766
25.0,1665817294874,0.0727334822390421
26.0,1665817294875,0.0682408325504233
27.0,1665817294876,0.0623423767900041
28.0,1665817294876,0.1122384371147405
29.0,1665817294877,0.0771668314884869
30.0,1665817294877,0.0245152675049176
31.0,1665817294878,0.0622607604332384
32.0,1665817294878,0.0521037062189885
33.0,1665817294879,0.0873273834578578
34.0,1665817294879,0.0896120658037154
35.0,1665817294880,0.0351734895395781
36.0,1665817294880,0.0462867019694817
37.0,1665817294881,0.0417139338870374
38.0,1665817294881,0.0709463569273942
39.0,1665817294882,0.047042467790846
40.0,1665817294882,0.050875532673132
41.0,1665817294883,0.0467991109302164
42.0,1665817294883,0.023335218103692
43.0,1665817294883,0.0459756131045754
44.0,1665817294884,0.0388774807684193
45.0,1665817294885,0.042880317189906
46.0,1665817294885,0.0266545727888051
47.0,1665817294885,0.0486197437246768
48.0,1665817294886,0.0300497671823279
49.0,1665817294886,0.0269446854540769
50.0,1665817294887,0.044637167004905
51.0,1665817294887,0.0180922132752082
52.0,1665817294888,0.030297038706624
53.0,1665817294888,0.0412608374248034
54.0,1665817294889,0.0321769072656167
55.0,1665817294889,0.0251549620140627
56.0,1665817294890,0.0367395277259053
57.0,1665817294890,0.0180884246366285
58.0,1665817294891,0.0322305682570561
59.0,1665817294891,0.0400156663098045
60.0,1665817294893,0.0457522595258856
61.0,1665817294895,0.0213469583198425
62.0,1665817294895,0.0195438948862982
63.0,1665817294896,0.0284733661988157
64.0,1665817294896,0.0512571032114642
65.0,1665817294897,0.0204956800918555
66.0,1665817294897,0.0178738071823795
67.0,1665817294897,0.0389719797875283
68.0,1665817294898,0.0414893710900554
69.0,1665817294898,0.0141498902453741
70.0,1665817294899,0.0277830821203882
71.0,1665817294899,0.044914634912602
72.0,1665817294900,0.013951606371212
73.0,1665817294900,0.0182099882068498
74.0,1665817294901,0.0237023151548927
75.0,1665817294901,0.0153151525011134
76.0,1665817294902,0.0268278934112917
77.0,1665817294902,0.0225426267012701
78.0,1665817294902,0.0187799696424243
79.0,1665817294903,0.03021195613353
80.0,1665817294903,0.0295437645591657
81.0,1665817294904,0.0108054853589985
82.0,1665817294904,0.0214194433471369
83.0,1665817294904,0.0143669183723063
84.0,1665817294905,0.0165231670351983
85.0,1665817294905,0.0566519914066591
86.0,1665817294906,0.0132080293715695
87.0,1665817294906,0.0231886336676953
88.0,1665817294907,0.0213556146562252
89.0,1665817294907,0.0304432185735121
90.0,1665817294907,0.0147560503455705
91.0,1665817294908,0.0058881627588167
92.0,1665817294909,0.0259005127354534
93.0,1665817294909,0.0187986611702609
94.0,1665817294910,0.0086961242744513
95.0,1665817294910,0.0424043361540843
96.0,1665817294911,0.0343707740452375
97.0,1665817294911,0.0164219550297419
98.0,1665817294911,0.0520335903969727
99.0,1665817294912,0.0204303340470584
100.0,1665817294912,0.0338966916283795
101.0,1665817294913,0.0456395220209249
102.0,1665817294914,0.0094107270934559
103.0,1665817294914,0.0215298522136661
104.0,1665817294915,0.0252216981829745
105.0,1665817294915,0.006512916912528
106.0,1665817294916,0.0270471783425429
107.0,1665817294916,0.0164780321922548
108.0,1665817294917,0.0257103587449591
109.0,1665817294917,0.0201615777180887
110.0,1665817294918,0.0155217125824603
111.0,1665817294918,0.0483092259638881
112.0,1665817294919,0.0242767040818579
113.0,1665817294919,0.0233035286312748
114.0,1665817294920,0.0138410663758277
115.0,1665817294920,0.0323717444408464
116.0,1665817294920,0.0128532750367269
117.0,1665817294921,0.0178879329169336
118.0,1665817294921,0.0150336150659489
119.0,1665817294922,0.0204320743016396
120.0,1665817294922,0.0313349755733148
121.0,1665817294922,0.0160165224957116
122.0,1665817294923,0.0547592252119669
123.0,1665817294923,0.0176445368057617
124.0,1665817294924,0.0256217208425309
125.0,1665817294924,0.0308685272660985
126.0,1665817294925,0.01582504545633
127.0,1665817294925,0.0221337838391551
128.0,1665817294926,0.0624297770389644
129.0,1665817294926,0.0181027206734449
130.0,1665817294927,0.0123988933026617
131.0,1665817294927,0.0280806065874683
132.0,1665817294928,0.0265278961413965
133.0,1665817294928,0.0123779304762449
134.0,1665817294929,0.0241054506961589
135.0,1665817294929,0.009775035270756
136.0,1665817294929,0.0125890615234061
137.0,1665817294930,0.0104955223889494
138.0,1665817294930,0.0149249706320214
139.0,1665817294931,0.0102283115970919
140.0,1665817294931,0.0175060619673863
141.0,1665817294932,0.0070343242232024
142.0,1665817294932,0.0369867694859223
143.0,1665817294933,0.0358129536758716
144.0,1665817294933,0.0084522246304445
145.0,1665817294934,0.0149778136338643
146.0,1665817294934,0.0447770215864293
147.0,1665817294935,0.0377118605441581
148.0,1665817294935,0.0128360046895815
149.0,1665817294935,0.0123182168598326
150.0,1665817294936,0.0160822182426192
151.0,1665817294936,0.0185354429537868
152.0,1665817294937,0.0245423837101161
153.0,1665817294937,0.0244526802783632
154.0,1665817294937,0.0139850684020211
155.0,1665817294938,0.0122699295933348
156.0,1665817294938,0.0588603310587551
157.0,1665817294939,0.0261503964526326
158.0,1665817294939,0.0246325895010603
159.0,1665817294940,0.0137049219711198
160.0,1665817294940,0.0235904412525802
161.0,1665817294940,0.0401181062862188
162.0,1665817294941,0.0208095294548063
163.0,1665817294941,0.0097440958311126
164.0,1665817294942,0.026651176552121
165.0,1665817294942,0.0456586314773432
166.0,1665817294942,0.0271272196992542
167.0,1665817294943,0.0320158363121665
168.0,1665817294943,0.009134687762333
169.0,1665817294944,0.0263548883708404
170.0,1665817294944,0.0379171247724166
171.0,1665817294945,0.0219379803851658
172.0,1665817294945,0.0160976134605558
173.0,1665817294945,0.013935212084747
